time,seconds_elapsed,z,y,x
1782891174005500400,0.06250048828125,-0.6923370361328125,0.5672760009765625,-0.2212371826171875
1782891174015522300,0.072522216796875,-0.7016143798828125,0.590118408203125,-0.233856201171875
1782891174025544400,0.08254443359375,-0.7121124267578125,0.57989501953125,-0.2796630859375
1782891174035566300,0.09256640625,-0.703125,0.573028564453125,-0.3306732177734375
1782891174045588200,0.102588134765625,-0.66876220703125,0.5762939453125,-0.3918914794921875
1782891174055610400,0.1126103515625,-0.6577606201171875,0.5740966796875,-0.44854736328125
1782891174065632300,0.12263232421875,-0.676177978515625,0.5785369873046875,-0.5030364990234375
1782891174075654100,0.132654052734375,-0.683563232421875,0.6044158935546875,-0.5644683837890625
1782891174085676500,0.142676513671875,-0.6631927490234375,0.651336669921875,-0.6463165283203125
1782891174095698400,0.152698486328125,-0.6659698486328125,0.663604736328125,-0.6905517578125
1782891174105720300,0.16272021484375,-0.680450439453125,0.67449951171875,-0.6986541748046875
1782891174115742200,0.1727421875,-0.70025634765625,0.705535888671875,-0.6983642578125
1782891174125764400,0.182764404296875,-0.7415008544921875,0.7043914794921875,-0.69696044921875
1782891174135786200,0.1927861328125,-0.718536376953125,0.7268218994140625,-0.6570281982421875
1782891174145808100,0.20280810546875,-0.6191558837890625,0.7587432861328125,-0.6243438720703125
1782891174155830300,0.212830322265625,-0.4707183837890625,0.726287841796875,-0.6452484130859375
1782891174165852400,0.222852294921875,-0.2858123779296875,0.608154296875,-0.69903564453125
1782891174175874300,0.232874267578125,-0.1945648193359375,0.561065673828125,-0.7865447998046875
1782891174185896400,0.242896484375,-0.20489501953125,0.5976104736328125,-0.833282470703125
1782891174195919400,0.25291943359375,-0.230316162109375,0.648956298828125,-0.7217559814453125
1782891174205941200,0.262941162109375,-0.243316650390625,0.7017364501953125,-0.6346282958984375
1782891174215963400,0.27296337890625,-0.241119384765625,0.7341766357421875,-0.65960693359375
1782891174225985000,0.282985107421875,-0.23089599609375,0.7109832763671875,-0.7047882080078125
1782891174236007000,0.2930068359375,-0.2083282470703125,0.6886749267578125,-0.7270355224609375
1782891174246028800,0.30302880859375,-0.2005615234375,0.707855224609375,-0.758148193359375
1782891174256051000,0.313051025390625,-0.227325439453125,0.7291717529296875,-0.7293548583984375
1782891174266073000,0.323072998046875,-0.257354736328125,0.7524871826171875,-0.6631011962890625
1782891174276095000,0.333094970703125,-0.29547119140625,0.781097412109375,-0.604705810546875
1782891174286116900,0.343116943359375,-0.34307861328125,0.8126678466796875,-0.5590057373046875
1782891174296139000,0.353138916015625,-0.388092041015625,0.83843994140625,-0.52960205078125
1782891174306161000,0.363160888671875,-0.4315338134765625,0.8483428955078125,-0.521270751953125
1782891174316182800,0.373182861328125,-0.4598236083984375,0.8391571044921875,-0.50946044921875
