time,seconds_elapsed,z,y,x
1782891270428220000,0.057219970703125,-1.15093994140625,0.050018310546875,-0.1677703857421875
1782891270438241800,0.06724169921875,-1.082733154296875,0.112640380859375,-0.1148529052734375
1782891270448263700,0.077263671875,-1.1258544921875,-0.0648956298828125,-0.0909271240234375
1782891270458285600,0.08728564453125,-1.074432373046875,-0.0883636474609375,-0.1527862548828125
1782891270468307700,0.0973076171875,-0.947845458984375,-0.0798187255859375,-0.3347930908203125
1782891270478329600,0.10732958984375,-0.7816925048828125,-0.1195831298828125,-0.5275421142578125
1782891270488351500,0.1173515625,-0.6148529052734375,-0.182769775390625,-0.6618804931640625
1782891270498373600,0.12737353515625,-0.48419189453125,-0.2320709228515625,-0.66693115234375
1782891270508395800,0.137395751953125,-0.42755126953125,-0.2146148681640625,-0.5714874267578125
1782891270518417700,0.147417724609375,-0.4256134033203125,-0.1356964111328125,-0.4758453369140625
1782891270528439800,0.157439697265625,-0.445526123046875,-0.0581512451171875,-0.41064453125
1782891270538461700,0.167461669921875,-0.5045928955078125,-0.0012054443359375,-0.32745361328125
1782891270548483600,0.177483642578125,-0.548828125,0.0353546142578125,-0.1915740966796875
1782891270558505700,0.187505615234375,-0.5113677978515625,-0.0249176025390625,0.334228515625
1782891270568527600,0.197527587890625,-0.579345703125,-0.0495147705078125,0.5880889892578125
1782891270578549500,0.207549560546875,-0.5021820068359375,-0.1648712158203125,0.721954345703125
1782891270588572000,0.217572021484375,-0.40020751953125,0.0703582763671875,0.283233642578125
1782891270598593800,0.22759375,-0.3468170166015625,0.27410888671875,-0.1256561279296875
1782891270608615700,0.23761572265625,-0.4065093994140625,0.15570068359375,-0.06964111328125
1782891270618637800,0.247637939453125,-0.4525146484375,0.04052734375,-0.207275390625
1782891270628659700,0.25765966796875,-0.5091552734375,-0.035400390625,-0.364166259765625
1782891270638681600,0.267681640625,-0.540557861328125,-0.0156097412109375,-0.44036865234375
1782891270648703500,0.277703369140625,-0.5164337158203125,0.066436767578125,-0.427520751953125
1782891270658725600,0.2877255859375,-0.5202789306640625,0.1052398681640625,-0.3849029541015625
1782891270668747800,0.297747802734375,-0.53411865234375,0.138916015625,-0.354888916015625
