time,seconds_elapsed,z,y,x
1782891270441997800,0.070997802734375,-0.9085194505304097,1.240278439155966,0.48046661805883045
1782891270452019700,0.081019775390625,-1.3255085988044737,-0.17774788248930126,0.8151299498237669
1782891270462041600,0.09104150390625,-1.1357768850654364,-0.7072033166553825,0.6281957578487694
1782891270472063700,0.101063720703125,-0.04059329167306423,-0.35092703229095784,-0.8158335680484772
1782891270482085600,0.111085693359375,1.4680653043925762,-0.55738034639135,-2.641227040478587
1782891270492107500,0.121107421875,3.1178830142080782,-0.9962459570392965,-4.062048947659135
1782891270502130000,0.1311298828125,4.4942859339475625,-1.4885700400218367,-4.3429532167077065
1782891270512151800,0.14115185546875,5.173157255414128,-1.399785841153562,-3.357172539581358
1782891270522173700,0.151173583984375,5.232706007447838,-0.6463085568401962,-2.1398525128170847
1782891270532195600,0.161195556640625,4.986010297471284,0.25223127840235826,-1.1667708660051226
1782891270542217700,0.1712177734375,4.412983615267277,0.9017795478161423,-0.17314181346595287
1782891270552239600,0.181239501953125,3.7344028011798858,1.399116271328926,1.1355381078734994
1782891270562261500,0.191261474609375,4.053271182441711,1.029357514654845,5.376503653007745
1782891270572283600,0.20128369140625,3.4030256514787673,0.557410157007724,9.045288026851415
1782891270582305800,0.211305908203125,4.0370471928715705,-0.5263799357108772,10.401877992618083
1782891270592327700,0.22132763671875,4.941036598756909,0.18173220288511366,7.8326079348474735
1782891270602349800,0.231349853515625,5.914672956842184,3.0257623643934726,2.3194509550765154
1782891270612371700,0.241371826171875,5.412785511222482,1.8952102282389998,2.4373826302349566
1782891270622393600,0.2513935546875,4.993231480896473,0.5391220014493913,1.605326533921063
1782891270632415700,0.261415771484375,4.392331872382759,-0.5470765406504273,-0.057034431125223634
1782891270642437600,0.271437744140625,3.966599445682764,-0.6941042541727424,-0.9264251095771789
1782891270652459500,0.28145947265625,4.03139603524208,0.003004625176079571,-0.8631547066718339
1782891270662481700,0.291481689453125,4.090837235248088,0.42293819287158546,-0.33282091876864434
1782891270672503800,0.30150390625,3.800118843671679,0.6918545755498111,0.11660159559845924
1782891270682525700,0.311525634765625,4.236116643798351,0.8547116533014922,0.44712329751402136
1782891270692547800,0.3215478515625,4.7561172537356615,0.944333545102924,0.6698387047052383
1782891270702569700,0.33156982421875,4.558632441651821,1.0659442010350524,0.7872019323259591
1782891270712591600,0.341591552734375,4.320916156944632,1.2346296196140347,0.7034945983305573
1782891270722613500,0.351613525390625,3.947802975276112,1.3610126045145094,0.5239174911201
1782891270732635600,0.3616357421875,3.4866847624182697,1.4499134154997766,-0.06276274564415216
1782891270742657500,0.371657470703125,2.5320611478388306,1.4667252879604695,-0.7304387193575501
1782891270752679700,0.3816796875,1.359192257219553,1.7427293638773262,-1.2206775204986333
1782891270762701800,0.391701904296875,0.2552840901017189,2.4041489075444638,-1.7217907668754457
1782891270772723700,0.4017236328125,-0.8057733618050813,3.065950582396984,-2.732597748708725
1782891270782745600,0.41174560546875,-1.5486521682798862,3.5077389486238357,-4.04246600304991
1782891270792767700,0.421767822265625,-1.9656570986449717,4.044765804424881,-5.037267021977901
1782891270802789600,0.43178955078125,-2.265282434776425,4.538775940798223,-5.811606550121307
1782891270812811500,0.4418115234375,-3.0691946788847444,4.991175717410445,-6.4063464669615025
1782891270822833700,0.451833740234375,-4.577972517415881,5.614838946396112,-6.7396016854941845
1782891270832855800,0.461855712890625,-6.191494340491294,6.392200452709198,-6.9113815629571675
1782891270842877700,0.471877685546875,-7.850178078329563,6.865318315440416,-7.521724707120656
1782891270852899800,0.48189990234375,-9.342600409865378,6.948064403188228,-8.471779114088415
1782891270862921700,0.491921630859375,-10.416273597717284,6.817741740751266,-9.181435449919103
1782891270872943600,0.501943603515625,-10.902471891295908,6.424996222373843,-9.202863437873125
1782891270882965800,0.5119658203125,-9.993305375033616,5.93107347202301,-8.291955046379565
1782891270892987600,0.521987548828125,-8.411796062290668,5.348114009347558,-7.103309909957647
1782891270903009500,0.532009521484375,-6.696910544759035,4.666592173372209,-5.81506867327392
1782891270913031700,0.54203173828125,-5.274314613643289,3.8137633381426332,-4.795559621807932
1782891270923053800,0.5520537109375,-4.135587646600603,2.9690827380552887,-3.972530004775524
1782891270933075700,0.56207568359375,-3.368091116219759,2.218025593560934,-3.039910716733336
1782891270943097600,0.57209765625,-2.9550504133105275,1.5770438577666879,-2.2143284926086664
1782891270953119700,0.58211962890625,-2.846267382508516,0.9976651761874556,-1.3881062170147895
1782891270963142700,0.592142578125,-2.869201683372259,0.34311960994303226,-0.41579964622855187
1782891270973164800,0.602164794921875,-2.8860569565832614,-0.496214660680294,0.37159751640856264
1782891270983186700,0.612186767578125,-2.7346576038479804,-1.3729887273818253,1.1504635820657014
1782891270993208600,0.62220849609375,-2.522492524504661,-2.2545640568852425,2.023482680147886
1782891271003230500,0.63223046875,-2.384173602616787,-3.139292297461629,2.9458599756389856
1782891271013252600,0.642252685546875,-2.149610813504457,-4.150377803975344,3.765568339294195
1782891271023274800,0.652274658203125,-1.7428303400337695,-5.268281763219833,4.498523717647791
1782891271033296600,0.662296630859375,-1.0304127227962017,-6.358265449881554,5.142781990894675
1782891271043318800,0.67231884765625,-0.2633288648694754,-7.284311204752326,5.609300016969442
1782891271053340700,0.682340576171875,0.4710393028914928,-7.843378335186839,5.737533598172664
1782891271063362600,0.692362548828125,1.5720412271738051,-8.04086022466123,5.804844800901413
1782891271073384700,0.702384765625,2.9823499236464497,-7.883559538927674,6.064409344801306
1782891271083406600,0.712406494140625,4.612115610036254,-7.5244824813961975,6.39924627956748
1782891271093428700,0.7224287109375,6.558017622375488,-6.988854678738117,6.816962573072314
1782891271103451000,0.732450927734375,8.62792653813362,-6.5327031483769415,7.108467731112241
1782891271113472800,0.74247265625,9.887566534233093,-6.510243479287624,7.483078457862138
1782891271123494700,0.75249462890625,10.458910962438583,-6.404268491643667,7.664880547645688
1782891271133516800,0.762516845703125,10.70908633122444,-6.0590031018435955,7.634279073154926
1782891271143538700,0.77253857421875,10.288681821548938,-5.776938556843995,7.409474876990914
1782891271153560600,0.782560546875,9.383859471970796,-5.352942160156369,6.7751926388353105
1782891271163582700,0.792582763671875,8.701517259523271,-4.482438844287395,5.921642211332917
1782891271173604600,0.8026044921875,8.199030678966642,-3.2811563446104524,5.038278829368949
1782891271183626800,0.812626708984375,7.622264810234308,-1.9973779325544834,4.375559601280093
1782891271193648600,0.822648681640625,7.006662138107418,-0.268023744687438,3.2370781334310768
1782891271203670800,0.8326708984375,5.807141971927881,1.2680354840010404,2.05771754270494
1782891271213692700,0.842692626953125,3.825409352272749,3.2415766138941047,-0.012554945668578147
1782891271223714600,0.852714599609375,1.1960951601669192,5.543725428774953,-2.225260220989585
1782891271233736700,0.86273681640625,-1.9616846878826617,6.84666096124351,-3.3493168576449155
1782891271243758600,0.872758544921875,-4.096664333966374,8.2184841519773,-4.709448441541195
