seconds_elapsed,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity,recording
0.6800000000000002,0.1909351983170721,-0.18847652282453803,-0.21886521853211421,0.044109800563224666,0.03510734177082236,-0.02179743037553411,standing,standing_unseen
0.7000000000000002,0.2024974654736085,-0.18457771627544262,-0.26805230011456876,0.061020759345792666,0.057672907204675314,-0.014440050882871966,standing,standing_unseen
0.7200000000000002,0.20067198410803222,-0.16395452908559568,-0.1448489655071898,0.04544528400959076,0.04049180568810215,-0.01487853624311528,standing,standing_unseen
0.7400000000000001,0.22597528078625606,-0.15722626360916256,-0.1494146614153329,0.025111968056202232,0.024920292062396675,-0.016087140187884277,standing,standing_unseen
0.7600000000000001,0.20763637003640467,-0.1148637720841427,-0.12364292200836635,0.013784835493456726,0.0260920585546564,-0.0205655444012811,standing,standing_unseen
0.7800000000000001,0.1855043604176497,-0.1127009895150442,-0.1407912378410669,0.004071816848249363,0.0331289483262554,-0.020024849382175705,standing,standing_unseen
0.8000000000000002,0.11630848350146097,-0.11128302060073272,-0.08876781783810614,-0.014120596637960794,0.02145161800513005,-0.018348275539754377,standing,standing_unseen
0.8200000000000002,0.08239460856012377,-0.11006788911241346,-0.18178733480987624,-0.006257551578143471,0.01823412842911719,-0.01981086953645911,standing,standing_unseen
0.8400000000000002,0.12571346914233383,-0.1534179469228807,-0.22233863289620642,0.011316993266534814,0.02288589157636006,-0.01317894180222479,standing,standing_unseen
0.8600000000000002,0.17104892801281918,-0.17373872627990913,-0.15777862197183898,0.016853553895701152,0.015016108297274167,-0.006019483248132434,standing,standing_unseen
0.8800000000000001,0.21879980240203672,-0.19143527096176866,-0.011292915819489865,-0.019827593350408883,-0.018659587571177465,0.0003770451029892624,standing,standing_unseen
0.9000000000000001,0.17723419537047025,-0.16915832569274572,-0.20462360270542412,-0.016574021429095497,-0.011541147606379492,0.003370753722565874,standing,standing_unseen
0.9200000000000002,0.1270732357788128,-0.14182661475146807,-0.27526659171843404,-0.0008031000953760284,-0.012250817111295198,-0.0027868420133312535,standing,standing_unseen
0.9400000000000003,0.12099568106420346,-0.1387763865726088,-0.11753820414517555,-0.001281535178437643,0.002573429082928091,-0.012254893197368975,standing,standing_unseen
0.9600000000000003,0.1711585353647267,-0.14316204693716159,-0.14520472371140222,-0.007660510054699877,0.01229657265204518,-0.014168373262294002,standing,standing_unseen
0.9800000000000003,0.17861341347235854,-0.10177306398929555,-0.14177881502447665,-0.020629300490247113,0.004221723143630746,-0.00261052345075315,standing,standing_unseen
1.0000000000000002,0.1486310234618742,-0.1539910349827341,-0.1877942215957082,-0.019953892538472094,-0.0021270032769869114,0.012013475901858485,standing,standing_unseen
1.0200000000000002,0.08473903419707621,-0.1538455486498715,-0.14186602353053565,-0.02384333498313135,-0.01681670764631328,0.009585172432484773,standing,standing_unseen
1.0400000000000003,0.0947801688497078,-0.11515332096062371,-0.22152427814172027,-0.011897799265603382,-0.01897220388809904,0.00395406479435059,standing,standing_unseen
1.0600000000000003,0.10556080868366378,-0.13690548619018011,-0.16106418619963175,0.006514739513903611,-0.001098609882376157,-0.004324604481199947,standing,standing_unseen
1.0800000000000003,0.19958907980883467,-0.18272762815973698,-0.06728081913824781,0.006076901894903833,0.01289584439784429,-0.004360851058987657,standing,standing_unseen
1.1000000000000003,0.18298003112838263,-0.17648332030093059,-0.09037076136194593,0.0002890222561146706,-0.006428898040530194,-0.007251666088623179,standing,standing_unseen
1.12,0.135565743479944,-0.14797333432835744,-0.18173870720491297,0.01068154910207516,0.0007089781058437598,-0.01290365465138097,standing,standing_unseen
1.1400000000000001,0.13785175048897322,-0.17282867364527058,-0.1620617840256252,0.016833550404741573,0.0203484513112209,-0.012795004932419226,standing,standing_unseen
1.1600000000000001,0.1961948234349862,-0.17766852798800742,-0.16156849222234967,9.437670813228043e-05,0.013261247681913972,-0.0034817768090565715,standing,standing_unseen
1.1800000000000002,0.1366643821950264,-0.12007852343993333,-0.16838641396077172,-0.014856172320369098,-0.002415046841398534,-0.004985385736657563,standing,standing_unseen
1.2000000000000002,0.14029483604412618,-0.10428281223753563,-0.24665456753281062,-0.010101527535164589,0.010531003146425261,-0.0074459674749137485,standing,standing_unseen
1.2200000000000002,0.1579381552535274,-0.12129486646474294,-0.1646902673378548,-0.011020973294419853,0.025289567620306323,-0.001791255442645542,standing,standing_unseen
1.2400000000000002,0.15457404059834629,-0.12905253999872296,-0.07919576417056244,-0.012571017956559476,0.021220677620666626,0.007373104021755087,standing,standing_unseen
1.2600000000000002,0.10574795909423218,-0.12726669580530048,-0.07605588970875661,-0.016074550636777922,-0.0025451705558532205,0.010367462739546886,standing,standing_unseen
1.2800000000000002,0.09220613791015825,-0.10557178931131386,-0.13525960158903202,0.0021670088468820465,-0.005914314826094887,0.012322223861103463,standing,standing_unseen
1.3000000000000003,0.13165616624151194,-0.12780540885186542,-0.12932191086807732,0.01262806072812983,0.003101495967658294,0.017982382271234578,standing,standing_unseen
1.3200000000000003,0.10983187907497342,-0.11407119746195526,-0.11591407785222559,0.008544107595495056,-0.004566334730605598,0.011715223349935801,standing,standing_unseen
1.3400000000000003,0.13352937904178316,-0.1335465867254478,-0.24768088897810386,0.036765666127332716,0.014824922323617777,0.0029972607733725967,standing,standing_unseen
1.3600000000000003,0.11506365054101854,-0.12062323755993694,-0.1762995886342133,0.047874511261556535,0.023067534678971963,-0.008005929486595478,standing,standing_unseen
1.3800000000000003,0.15545877452901818,-0.17166976917368215,-0.05047284375860614,0.01854142640693413,0.012648612662296735,-0.007285319254364867,standing,standing_unseen
1.4000000000000004,0.1802247629390952,-0.17735476115844087,-0.06581177709189803,-0.015055257577487623,-0.012707988465604524,-0.007568234846479279,standing,standing_unseen
1.4200000000000004,0.13192703678598425,-0.114852902312149,-0.1791217014843499,-0.023869250276599255,-0.017994673281583676,-0.0031759641206757054,standing,standing_unseen
1.4400000000000004,0.06445882880405195,-0.11267580408074514,-0.2681262103352311,-0.0026878713244050823,-0.000703888873747175,-0.00926937262696691,standing,standing_unseen
1.4600000000000002,0.11629915811199815,-0.13509176764982925,-0.11537611711415932,-0.000536035773205937,0.025822368519318017,-0.007529310350762642,standing,standing_unseen
1.4800000000000002,0.1815333224065929,-0.1367867537134255,-0.10458977991203659,-0.007489352890943584,0.031068116634562663,-0.0016934450125249277,standing,standing_unseen
1.5000000000000002,0.13439802850696328,-0.10019480880390123,-0.11199772295526968,-0.012978552543670393,0.01728457622933349,-0.008497151203995896,standing,standing_unseen
1.5200000000000002,0.12418785950615858,-0.1488070417266778,-0.15668538687967534,-0.008824402796133921,0.002559298279022169,-0.013784376074844583,standing,standing_unseen
1.5400000000000003,0.14442221608433942,-0.16305089847868798,-0.13151608281534957,-0.006140628554013112,-0.012237881342149148,-0.012835596422942845,standing,standing_unseen
1.5600000000000003,0.14659531085225747,-0.1918889565671303,-0.07447989441232004,-0.012242596943953072,-0.0412044301462095,-0.011798408076584171,standing,standing_unseen
1.5800000000000003,0.1416267927752424,-0.18135934456816066,-0.11796390580935458,-0.015458366793470327,-0.05726758874362931,-0.016648399323479193,standing,standing_unseen
1.6000000000000003,0.16414075946274279,-0.11181884526694338,-0.1759621896087034,-0.012398928077153936,-0.040738468143484724,-0.018237157281256782,standing,standing_unseen
1.6200000000000003,0.18821161152364022,-0.11364018571514373,-0.21892134822551904,-0.00997009981360089,-0.025365975255488938,-0.014504603860076022,standing,standing_unseen
1.6400000000000003,0.16642330690490897,-0.14204893362961832,-0.21119786584631883,0.0015954648597162032,-0.0037405190923575256,-0.008838545350441707,standing,standing_unseen
1.6600000000000004,0.12661191286297188,-0.1456025873283644,-0.1849656522265562,0.007217282435553644,0.0078925989035754,-0.0028853896767694447,standing,standing_unseen
1.6800000000000004,0.13877490624500427,-0.16358946449073414,-0.13885541769575624,-0.004364036107535881,-0.00553248093078569,-0.0028840555995222313,standing,standing_unseen
1.7000000000000004,0.11878631810330331,-0.13363215912267346,-0.14071436752412284,-0.0036656113124859634,-0.007779833491884518,-0.004729031210493119,standing,standing_unseen
1.7200000000000004,0.13504614894131667,-0.11572670359612759,-0.07933028332719465,-0.016398431105146986,-0.016152618893611786,-0.012298204684255862,standing,standing_unseen
1.7400000000000004,0.15790630950566842,-0.14208433839635154,-0.10002405212011896,-0.017714168700621973,-0.021486332199494584,-0.010362545353244471,standing,standing_unseen
1.7600000000000002,0.16124143736639499,-0.15254451937215127,-0.18030829176515112,0.0009245309707611362,-0.0012641587177339639,-0.011327976730088203,standing,standing_unseen
1.7800000000000002,0.17361541799121485,-0.17627761768350375,-0.1540895705054004,0.0040647732785385965,0.011697866300100515,-0.006110484584321722,standing,standing_unseen
1.8000000000000003,0.19940856199168605,-0.1881334899523754,-0.1854887626232395,0.012480641953084685,0.012017739734427588,-0.0033751869482304005,standing,standing_unseen
1.8200000000000003,0.15547788034962173,-0.14737991522904517,-0.1786914718524225,0.014301907455187644,0.011406595800185094,-0.002771849002253549,standing,standing_unseen
1.8400000000000003,0.11551566732893968,-0.09828746983580088,-0.09972142937296379,0.0006317726479322084,0.0083117824912655,-0.004569933677713753,standing,standing_unseen
1.8600000000000003,0.10362372049068617,-0.07065759617171385,-0.14880395308026131,0.0009480455958900626,0.016534091368743956,-0.008125346149346208,standing,standing_unseen
1.8800000000000003,0.09510668941413793,-0.08252934184802362,-0.13107621279265166,-0.008437131288621362,-0.011048387973178751,-0.014886220849610488,standing,standing_unseen
1.9000000000000004,0.08282013455764886,-0.10678877172181471,-0.10141376432165869,-0.0048995802480624835,-0.017321911514198554,-0.01237535657089446,standing,standing_unseen
1.9200000000000004,0.11290125916496327,-0.14572151753585935,-0.11689439068077499,-0.0039643894684871905,-0.01194010441894847,-0.0072036223028787184,standing,standing_unseen
1.9400000000000004,0.12335345601799298,-0.1381815853870899,-0.07543636899196018,-0.01608393339977914,-0.030667972992584,-0.004437049573013003,standing,standing_unseen
1.9600000000000004,0.1301241358973825,-0.11972274085645988,-0.15705979484901023,-0.010155379284596575,-0.027292230090330535,-0.005625516214021976,standing,standing_unseen
1.9800000000000004,0.1394054609243747,-0.15991839436243097,-0.20033537554640826,0.006952707042873886,-0.005792386914701946,-0.004816369080870079,standing,standing_unseen
2.0000000000000004,0.14974667554438065,-0.15631412968814393,-0.17767590300249722,0.00963728629052601,-0.011749653853476769,-0.006467432267963865,standing,standing_unseen
2.0200000000000005,0.13254224159287692,-0.14548544988211232,-0.1283473384896753,0.008130524946290504,-0.019959298247260268,-0.006819447400105111,standing,standing_unseen
2.0400000000000005,0.12266673779851428,-0.14480826266270735,-0.14251957039315744,0.006050292564808095,-0.019000488563654185,-0.008655695571385146,standing,standing_unseen
2.0600000000000005,0.12063221648810349,-0.12776555469274406,-0.11093167350775364,-0.009765485486399312,-0.026078681498379424,-0.01129635761600567,standing,standing_unseen
2.0800000000000005,0.12412298618578449,-0.12326430863701274,-0.16259373061835963,-0.01701292779663029,-0.02519310269481646,-0.008593252956149997,standing,standing_unseen
2.1000000000000005,0.14699358940494112,-0.0988464934424944,-0.25180288225957403,0.0014433057723752104,0.01025964749462113,0.0003865186111709825,standing,standing_unseen
2.1200000000000006,0.08117040018745779,-0.09477243674884452,-0.21527101459719097,0.015269891209427289,0.022076734152040322,-0.00529452223504388,standing,standing_unseen
2.1400000000000006,0.09130253597611694,-0.10816287331105474,-0.0978984199261006,0.008259497258911907,0.012313986847111321,-0.009902680159595055,standing,standing_unseen
2.1600000000000006,0.135860238919727,-0.15039111784804401,-0.034716644436756455,-0.0021212103327537535,-0.0046377999490378454,-0.005514949939613808,standing,standing_unseen
2.1800000000000006,0.11797340549327562,-0.12734999580118797,-0.0743131933429969,-0.005671030838773175,-0.019553483553576022,-0.0059649798932885755,standing,standing_unseen
2.2000000000000006,0.12137570354182804,-0.10313860561850173,-0.1595273773329795,0.003847083335591107,-0.023819751143567762,-0.008732520039539744,standing,standing_unseen
2.2200000000000006,0.1804531549428586,-0.12530549390896767,-0.16494474903104844,0.008921452953358687,-0.008500254706191859,-0.004150187333503004,standing,standing_unseen
2.24,0.16507995133301345,-0.11117132675339367,-0.12927376411392827,0.003882229690937745,0.005440723545536936,-0.003019924468011548,standing,standing_unseen
2.2600000000000002,0.13954309612012725,-0.1038104895591449,-0.22994696954655916,0.0026310268172995963,0.003132715398711149,-0.0017844216671207818,standing,standing_unseen
2.2800000000000002,0.05718803665093547,-0.11434840433782438,-0.1575238581842913,-0.002073565287990543,-0.002657113903426758,-0.008530155507068055,standing,standing_unseen
2.3000000000000003,0.07095468045077226,-0.12399717483369084,-0.09797169496412975,-0.005319547603858213,-0.004801820881868434,-0.010155467653750031,standing,standing_unseen
2.3200000000000003,0.12081417138281668,-0.15619761432696694,-0.17939123797108625,0.006981335560270566,0.005285331376246333,-0.005332690762326358,standing,standing_unseen
2.3400000000000003,0.10466338388823557,-0.12763199953313106,-0.09460908985948467,-0.001444567915281734,-0.002144005426957936,-0.0056156895780225015,standing,standing_unseen
2.3600000000000003,0.13261177667285862,-0.09806997241600642,-0.08604728793040928,-0.012997130549146215,-0.004695227006665862,0.0008567938928229846,standing,standing_unseen
2.3800000000000003,0.11989869227363419,-0.10240724466090825,-0.16588811976625623,-0.005667755974231769,-0.007532659257749683,0.0025071897178837992,standing,standing_unseen
2.4000000000000004,0.06840978742790205,-0.09837409757465211,-0.11824477918560004,0.002878551359915872,-0.0015055822655918542,0.004360033700335615,standing,standing_unseen
2.4200000000000004,0.11440035274470971,-0.10980946676110222,-0.07160939643164989,0.00015682668866375763,0.0022691096841433917,0.004026153982752011,standing,standing_unseen
2.4400000000000004,0.16018620599367628,-0.11641043299008592,-0.08493535912336889,-0.009543511146014521,-0.007807633160941193,0.011462820736094923,standing,standing_unseen
2.4600000000000004,0.14487698028011511,-0.0940686466302285,-0.22967183166142147,0.004024623728104494,0.003582481357397642,0.015872058307028248,standing,standing_unseen
2.4800000000000004,0.1362959670957818,-0.15206482912678163,-0.12652879463341538,0.003874287259368766,0.010134425070976007,0.014370930718028838,standing,standing_unseen
2.5000000000000004,0.1321491229978878,-0.21455198449005813,-0.0876231814928812,-0.0026312640524097835,0.01377519024529265,0.015338932344470039,standing,standing_unseen
2.5200000000000005,0.12212139314283031,-0.17312516270115827,-0.16558646621232376,0.0061792250781317875,0.03297039266259326,0.019723569980292763,standing,standing_unseen
2.5400000000000005,0.1363684223218155,-0.08257512059143189,-0.19027459226020763,0.0017269097025823172,0.0259168786392164,0.021910787779614884,standing,standing_unseen
2.5600000000000005,0.05369880980012545,0.013360927792614094,-0.15562295296892223,-0.009396082139497481,-0.005257011243387007,0.010713697162004746,standing,standing_unseen
2.5800000000000005,0.03416503657538616,-0.02817642096475925,-0.2008620261024933,0.005274778748265761,-0.0016899524997688656,0.00584421394808129,standing,standing_unseen
2.6000000000000005,0.056657851352833744,-0.11931762806231647,-0.06609321522995384,-0.0051371358060279615,-0.021241237944657564,0.015043342575322291,standing,standing_unseen
2.6200000000000006,0.10387712753219998,-0.13030427174079695,-0.06528735607444558,-0.006306377183508909,-0.033351694090103065,0.025330004852614465,standing,standing_unseen
2.6400000000000006,0.08791809602470993,-0.1053230203008885,-0.1876714424145012,0.01189150363220475,-0.019941524565582666,0.01980894294892931,standing,standing_unseen
2.6600000000000006,0.10999467520764114,-0.09671945635264459,-0.14466064889354924,0.016266982135690767,-0.00550210109506695,0.014162330675929308,standing,standing_unseen
2.6800000000000006,0.1699075446093294,-0.10818854344844808,-0.14241177287223883,-0.00914722536402569,-0.013541578288133552,0.005572248290197708,standing,standing_unseen
2.7000000000000006,0.17284925764732106,-0.15651728040973345,-0.17269663566568383,-0.01459219312964408,-0.01945100703276034,0.0051944459585250334,standing,standing_unseen
2.7200000000000006,0.12286576397037531,-0.17920946633041124,-0.2323620977746673,0.007552848239720437,0.006966075859420659,0.011040244168791645,standing,standing_unseen
2.7400000000000007,0.09880413711946513,-0.20197738012026983,-0.14317248409204647,0.017883858072781422,0.026845885177674986,0.014154180198534505,standing,standing_unseen
2.7600000000000007,0.11887070903314369,-0.18034253251650467,-0.19704494690992141,0.030703186241431847,0.02477729826027947,0.021422408983081932,standing,standing_unseen
2.7800000000000007,0.07381777090008444,-0.11059422526863291,-0.1811715267098407,0.036260279787909924,0.016428295343147818,0.020351477785647887,standing,standing_unseen
2.8000000000000007,0.07146447260302223,-0.07894442561019357,-0.15535392835370573,0.040851542232899656,0.03195075512444955,0.02269550444986284,standing,standing_unseen
2.8200000000000007,0.0797898335041913,-0.06636476108925109,-0.17283164104745544,0.055247555997644616,0.039773241759580504,0.018390090033030267,standing,standing_unseen
2.8400000000000007,0.05516811071374795,-0.04326711516338071,-0.07130826503606509,0.04597494272698831,0.026441914508714675,0.006860285908557192,standing,standing_unseen
2.8600000000000008,0.1032564402061509,-0.08002061776774896,0.003375465212527382,0.022791789239523557,0.014586680743204395,-0.00032309189879488055,standing,standing_unseen
2.880000000000001,0.1089686061853874,-0.14432143894451133,-0.10123861335052907,0.010780805563357337,0.0022682140552443297,-0.0014134046031947082,standing,standing_unseen
2.9000000000000004,0.07608736469019933,-0.16967002165203882,-0.1531096493316495,0.012963559518360783,-0.007383248433425633,-0.0027163088514073966,standing,standing_unseen
2.9200000000000004,0.05482214949757336,-0.15636238676509287,-0.12309094528685503,0.007683284258404843,-0.011858201717498679,-0.0027942205014252442,standing,standing_unseen
2.9400000000000004,0.07173007184865862,-0.13021632627288673,-0.09826868776717156,-0.008491368863375695,-0.015736163624933797,-0.014324192720848245,standing,standing_unseen
2.9600000000000004,0.1336596390970131,-0.12905892148369863,-0.17252120909697613,-0.012568817212814403,-0.006098906945007806,-0.015911527267962158,standing,standing_unseen
2.9800000000000004,0.14838014137279193,-0.12137475635465401,-0.17777596933939466,3.331061697694777e-05,0.012703225576281629,-0.010741072310332632,standing,standing_unseen
3.0000000000000004,0.12057992279197194,-0.13595427821911105,-0.1256376647255693,0.012707311806412104,0.01935969428547121,-0.014836797293965157,standing,standing_unseen
3.0200000000000005,0.15254498889837578,-0.1132826827436731,-0.11298822667714535,0.0188018786835161,0.009705670252168279,-0.01314779224959957,standing,standing_unseen
3.0400000000000005,0.13182456594422376,-0.05871652920377382,-0.12709098493906595,0.019790256778901415,0.012879198376910865,-0.011591820029403186,standing,standing_unseen
3.0600000000000005,0.14886196383010689,-0.08287754918555892,-0.130212025739546,0.012321528937445786,0.019744514069630844,-0.005344350035837573,standing,standing_unseen
3.0800000000000005,0.11076474544601694,-0.08038222300155891,-0.08580581347253254,-0.010090742828222497,-0.0006896518068857656,-0.003372159692562094,standing,standing_unseen
3.1000000000000005,0.14533787862375258,-0.08224264604994369,-0.15395095228552447,-0.007287774745206947,-0.0026796926202046437,-0.0007345023242064052,standing,standing_unseen
3.1200000000000006,0.2378661598646339,-0.10314913167613113,-0.15141336106935332,0.004837152737439107,0.01287326357655262,0.0052942855993737175,standing,standing_unseen
3.1400000000000006,0.247606962942633,-0.15355764463579138,-0.045778697775477564,-0.00040148020723168674,0.01291216071763119,0.00240845851958647,standing,standing_unseen
3.1600000000000006,0.2554893988233085,-0.17220483171163317,-0.08261445519816929,-0.009587745479195641,0.010436266992267976,0.008745818069470017,standing,standing_unseen
3.1800000000000006,0.24303658315453108,-0.14617847626403502,-0.19054993032807063,-0.011811089285861316,-0.003959684317022064,0.006863505609251202,standing,standing_unseen
3.2000000000000006,0.15944119279021307,-0.12482091173511822,-0.17233424414604892,-0.011106681596514562,0.006056227496668605,-0.004524360125006297,standing,standing_unseen
3.2200000000000006,0.22577578581478486,-0.18693802710784238,-0.1815569756837219,-0.006604175187962965,0.03549054350508905,0.0010004341667018634,standing,standing_unseen
3.2400000000000007,0.19005177955717367,-0.19635337763894606,-0.12204539467851445,-0.009497543039462635,0.04564925257783596,0.01306759508807602,standing,standing_unseen
3.2600000000000007,0.07459533497073671,-0.18803870783564508,-0.2078119785263764,0.0031558698785504285,0.049307728564278154,0.002099370637339053,standing,standing_unseen
3.2800000000000007,0.11968461009319799,-0.17669746382303625,-0.15703451740958738,0.0032118963873088925,0.04059650763669258,-0.0027473750290096088,standing,standing_unseen
3.3000000000000007,0.14182485285583096,-0.19065932491685952,-0.09472720938083115,0.002257930262759754,0.0380327420347754,-0.0024733829634471546,standing,standing_unseen
3.3200000000000007,0.12197707328240928,-0.17885904470941255,-0.17660899160089175,0.013996354617932345,0.04452922582172655,-0.007873706240139427,standing,standing_unseen
3.3400000000000007,0.12858095495440686,-0.17388398136920286,-0.14692982211033648,0.027558800351093003,0.049894451726504314,-0.010752264190148414,standing,standing_unseen
3.3600000000000008,0.14116225903296198,-0.1622661113301713,-0.10051982534445389,0.021765086624349454,0.031859802691566824,-0.010363571163988219,standing,standing_unseen
3.380000000000001,0.12558758460010483,-0.18835310002366068,-0.09870745066464474,0.02344862340074837,0.014115891192338935,-0.009057908777587617,standing,standing_unseen
3.400000000000001,0.07778651200984577,-0.19457389555077223,-0.04267099009374814,0.012179563200106837,-0.004450265034342346,-0.017011946383016775,standing,standing_unseen
3.420000000000001,0.09659178114630193,-0.15330225758155042,-0.04205632815551238,-0.014042187891494026,-0.03637661752743758,-0.022951222240480414,standing,standing_unseen
3.440000000000001,0.11224373417366257,-0.0789036657410697,-0.06221209812562614,-0.045117565350329944,-0.06361382291757238,-0.02505865808548651,standing,standing_unseen
3.460000000000001,0.06317206642033872,-0.052340468030264195,-0.12456482645140704,-0.06515404043489609,-0.060663371056837424,-0.026531377446809317,standing,standing_unseen
3.480000000000001,0.1463275063222341,-0.054325346395313064,-0.1745252037248199,-0.08365847392514522,-0.05375414044683171,-0.0176442105844169,standing,standing_unseen
3.500000000000001,0.13783006397094275,-0.03409284706064543,-0.20450235374676679,-0.0802962419660515,-0.046486933212728315,-0.004959909584757195,standing,standing_unseen
3.5200000000000005,0.13389076113112844,-0.0763266843554734,-0.16104509063978606,-0.07953098379266108,-0.04381529929758404,0.0080551987448109,standing,standing_unseen
3.5400000000000005,0.15581238391273772,-0.12499502373995233,-0.13808347220168077,-0.0668425030450734,-0.019495990546690385,0.02386184841867856,standing,standing_unseen
3.5600000000000005,0.13107066798400227,-0.11536146253199026,-0.21792056279593053,-0.026827689361246364,-0.0067213525063547835,0.03163064193858103,standing,standing_unseen
3.5800000000000005,0.08575440936967837,-0.07400170764242844,0.01863852870768519,-0.028923909595105747,-0.03648472936259444,0.018904548640941248,standing,standing_unseen
3.6000000000000005,0.1598241171822835,-0.09585552356274825,-0.00834576211791251,-0.018712989820410603,-0.04904792531818411,0.01792347478882233,standing,standing_unseen
